customer_id,age,gender,tenure,monthly_charges,contract_type,support_calls,internet_service,payment_method,total_charges,churn,age_group,tenure_group,churn_numeric,risk_score,risk_level
CUST-04113,43,Female,8,20.96,Month-to-month,3,DSL,Electronic check,167.68,No,36-45,7-12 Months,0,4,Medium
CUST-04114,44,Female,34,126.19,Month-to-month,2,DSL,Electronic check,4290.46,No,36-45,25-48 Months,0,3,Medium
CUST-04115,25,Female,60,87.2,One year,1,Fiber optic,Electronic check,5232.0,No,18-25,49-72 Months,0,0,Low
CUST-04116,36,Male,57,92.71,One year,2,Fiber optic,Bank transfer,5284.47,No,36-45,49-72 Months,0,0,Low
CUST-04117,59,Female,46,107.33,Month-to-month,2,Fiber optic,Electronic check,4937.18,Yes,56-65,25-48 Months,1,3,Medium
CUST-04118,18,Male,22,76.09,One year,2,No,Electronic check,1673.98,No,18-25,13-24 Months,0,0,Low
CUST-04119,74,Female,40,35.03,Month-to-month,2,DSL,Bank transfer,1401.2,Yes,66+,25-48 Months,1,2,Low
CUST-04120,46,Female,45,33.37,One year,0,No,Credit card,1501.65,No,46-55,25-48 Months,0,0,Low
CUST-04121,62,Female,55,118.07,Month-to-month,3,Fiber optic,Electronic check,6493.85,Yes,56-65,49-72 Months,1,3,Medium
CUST-04122,66,Male,51,48.73,Month-to-month,5,No,Bank transfer,2485.23,No,66+,49-72 Months,0,4,Medium
CUST-04123,52,Male,5,23.65,Month-to-month,1,No,Credit card,118.25,Yes,46-55,0-6 Months,1,4,Medium
CUST-04124,57,Male,13,147.35,One year,4,Fiber optic,Electronic check,1915.55,Yes,56-65,13-24 Months,1,1,Low
CUST-04125,31,Female,28,147.45,Month-to-month,5,DSL,Bank transfer,4128.6,Yes,26-35,25-48 Months,1,5,High
CUST-04126,52,Female,62,69.16,Month-to-month,0,Fiber optic,Mailed check,4287.92,No,46-55,49-72 Months,0,2,Low
CUST-04127,65,Female,24,23.32,Month-to-month,0,Fiber optic,Bank transfer,559.68,No,56-65,13-24 Months,0,2,Low
CUST-04128,62,Female,7,114.54,Month-to-month,3,DSL,Electronic check,801.78,Yes,56-65,7-12 Months,1,5,High
CUST-04129,37,Male,38,128.03,One year,2,DSL,Credit card,4865.14,No,36-45,25-48 Months,0,1,Low
CUST-04130,73,Female,37,36.25,One year,1,Fiber optic,Credit card,1341.25,Yes,66+,25-48 Months,1,0,Low
CUST-04131,66,Male,68,37.61,Two year,4,DSL,Credit card,2557.48,Yes,66+,49-72 Months,1,0,Low
CUST-04132,30,Female,42,126.89,Month-to-month,4,Fiber optic,Electronic check,5329.38,No,26-35,25-48 Months,0,3,Medium
CUST-04133,55,Male,5,139.85,Month-to-month,2,DSL,Electronic check,699.25,Yes,46-55,0-6 Months,1,5,High
CUST-04134,66,Male,64,122.8,One year,2,Fiber optic,Credit card,7859.2,No,66+,49-72 Months,0,1,Low
CUST-04135,63,Female,50,46.1,One year,3,DSL,Credit card,2305.0,Yes,56-65,49-72 Months,1,0,Low
CUST-04136,66,Female,15,73.5,Month-to-month,2,No,Credit card,1102.5,No,66+,13-24 Months,0,2,Low
CUST-04137,25,Male,53,98.11,One year,2,Fiber optic,Credit card,5199.83,No,18-25,49-72 Months,0,0,Low
CUST-04138,60,Female,25,40.84,One year,4,DSL,Bank transfer,1021.0,No,56-65,25-48 Months,0,0,Low
CUST-04139,37,Female,9,47.38,Month-to-month,1,Fiber optic,Electronic check,426.42,No,36-45,7-12 Months,0,4,Medium
CUST-04140,50,Male,38,56.78,One year,3,DSL,Mailed check,2157.64,Yes,46-55,25-48 Months,1,0,Low
CUST-04141,43,Male,22,86.24,Month-to-month,3,Fiber optic,Credit card,1897.28,Yes,36-45,13-24 Months,1,2,Low
CUST-04142,56,Male,49,86.4,Two year,3,Fiber optic,Bank transfer,4233.6,Yes,56-65,49-72 Months,1,0,Low
CUST-04143,38,Male,68,125.86,Month-to-month,4,DSL,Mailed check,8558.48,No,36-45,49-72 Months,0,3,Medium
CUST-04144,70,Female,15,117.89,Month-to-month,1,Fiber optic,Mailed check,1768.35,Yes,66+,13-24 Months,1,3,Medium
CUST-04145,66,Male,65,138.79,Month-to-month,0,DSL,Credit card,9021.35,No,66+,49-72 Months,0,3,Medium
CUST-04146,59,Male,54,128.28,Two year,2,Fiber optic,Credit card,6927.12,No,56-65,49-72 Months,0,1,Low
CUST-04147,60,Male,30,53.0,One year,4,Fiber optic,Bank transfer,1590.0,No,56-65,25-48 Months,0,0,Low
CUST-04148,71,Female,20,63.07,Month-to-month,1,Fiber optic,Credit card,1261.4,No,66+,13-24 Months,0,2,Low
CUST-04149,58,Male,33,85.06,One year,1,No,Mailed check,2806.98,Yes,56-65,25-48 Months,1,0,Low
CUST-04150,26,Female,7,21.86,One year,1,Fiber optic,Credit card,153.02,No,26-35,7-12 Months,0,2,Low
CUST-04151,41,Male,8,137.51,Month-to-month,0,Fiber optic,Bank transfer,1100.08,No,36-45,7-12 Months,0,5,High
CUST-04152,54,Male,28,25.76,Month-to-month,2,No,Bank transfer,721.28,No,46-55,25-48 Months,0,2,Low
CUST-04153,66,Female,45,61.92,One year,2,No,Bank transfer,2786.4,No,66+,25-48 Months,0,0,Low
CUST-04154,58,Male,11,93.99,Month-to-month,3,Fiber optic,Bank transfer,1033.89,No,56-65,7-12 Months,0,4,Medium
CUST-04155,34,Male,31,87.32,Month-to-month,6,No,Bank transfer,2706.92,No,26-35,25-48 Months,0,4,Medium
CUST-04156,41,Female,12,105.08,One year,4,No,Credit card,1260.96,No,36-45,7-12 Months,0,3,Medium
CUST-04157,38,Male,51,88.58,Month-to-month,1,DSL,Electronic check,4517.58,No,36-45,49-72 Months,0,2,Low
CUST-04158,68,Male,44,49.77,Month-to-month,1,DSL,Bank transfer,2189.88,No,66+,25-48 Months,0,2,Low
CUST-04159,56,Male,50,46.14,Month-to-month,3,Fiber optic,Electronic check,2307.0,No,56-65,49-72 Months,0,2,Low
CUST-04160,72,Male,17,137.94,One year,3,No,Credit card,2344.98,No,66+,13-24 Months,0,1,Low
CUST-04161,58,Female,35,54.32,One year,1,DSL,Bank transfer,1901.2,No,56-65,25-48 Months,0,0,Low
CUST-04162,56,Male,1,56.53,One year,4,Fiber optic,Electronic check,56.53,Yes,56-65,0-6 Months,1,2,Low
CUST-04163,30,Female,29,73.68,Month-to-month,3,No,Electronic check,2136.72,No,26-35,25-48 Months,0,2,Low
CUST-04164,28,Male,51,38.13,One year,4,No,Mailed check,1944.63,Yes,26-35,49-72 Months,1,0,Low
CUST-04165,63,Female,64,85.95,Two year,2,Fiber optic,Electronic check,5500.8,No,56-65,49-72 Months,0,0,Low
CUST-04166,36,Male,4,106.45,Month-to-month,1,Fiber optic,Mailed check,425.8,Yes,36-45,0-6 Months,1,5,High
CUST-04167,28,Female,28,122.18,Month-to-month,3,DSL,Mailed check,3421.04,No,26-35,25-48 Months,0,3,Medium
CUST-04168,30,Male,16,112.49,One year,0,No,Electronic check,1799.84,No,26-35,13-24 Months,0,1,Low
CUST-04169,63,Female,63,39.19,Month-to-month,0,No,Mailed check,2468.97,No,56-65,49-72 Months,0,2,Low
CUST-04170,62,Female,53,79.29,Month-to-month,0,Fiber optic,Electronic check,4202.37,No,56-65,49-72 Months,0,2,Low
CUST-04171,18,Male,17,25.02,Month-to-month,0,No,Mailed check,425.34,No,18-25,13-24 Months,0,2,Low
CUST-04172,57,Female,40,22.31,Month-to-month,3,DSL,Bank transfer,892.4,No,56-65,25-48 Months,0,2,Low
CUST-04173,61,Male,13,77.22,Month-to-month,4,Fiber optic,Bank transfer,1003.86,No,56-65,13-24 Months,0,2,Low
CUST-04174,36,Male,52,52.88,Month-to-month,3,DSL,Bank transfer,2749.76,Yes,36-45,49-72 Months,1,2,Low
CUST-04175,29,Male,58,108.84,Two year,2,Fiber optic,Electronic check,6312.72,No,26-35,49-72 Months,0,1,Low
CUST-04176,25,Male,37,114.15,Month-to-month,3,DSL,Electronic check,4223.55,No,18-25,25-48 Months,0,3,Medium
CUST-04177,25,Male,61,136.4,One year,0,DSL,Credit card,8320.4,No,18-25,49-72 Months,0,1,Low
CUST-04178,70,Female,34,118.89,Month-to-month,3,No,Electronic check,4042.26,No,66+,25-48 Months,0,3,Medium
CUST-04179,62,Male,70,26.27,One year,2,Fiber optic,Credit card,1838.9,No,56-65,49-72 Months,0,0,Low
CUST-04180,29,Male,17,68.31,Month-to-month,0,No,Credit card,1161.27,No,26-35,13-24 Months,0,2,Low
CUST-04181,65,Male,20,55.49,One year,3,Fiber optic,Bank transfer,1109.8,Yes,56-65,13-24 Months,1,0,Low
CUST-04182,50,Male,59,70.2,Two year,6,Fiber optic,Electronic check,4141.8,Yes,46-55,49-72 Months,1,2,Low
CUST-04183,62,Male,69,40.81,One year,3,Fiber optic,Electronic check,2815.89,No,56-65,49-72 Months,0,0,Low
CUST-04184,43,Male,33,32.7,Month-to-month,3,No,Credit card,1079.1,No,36-45,25-48 Months,0,2,Low
CUST-04185,56,Female,17,87.73,One year,2,Fiber optic,Credit card,1491.41,No,56-65,13-24 Months,0,0,Low
CUST-04186,45,Female,57,113.65,Month-to-month,0,No,Electronic check,6478.05,No,36-45,49-72 Months,0,3,Medium
CUST-04187,75,Male,1,111.25,Month-to-month,1,DSL,Credit card,111.25,No,66+,0-6 Months,0,5,High
CUST-04188,22,Female,13,78.62,Month-to-month,3,Fiber optic,Electronic check,1022.06,No,18-25,13-24 Months,0,2,Low
CUST-04189,25,Male,27,87.9,Two year,3,No,Electronic check,2373.3,No,18-25,25-48 Months,0,0,Low
CUST-04190,42,Male,70,87.12,Month-to-month,1,DSL,Mailed check,6098.4,No,36-45,49-72 Months,0,2,Low
CUST-04191,44,Male,59,109.9,Two year,3,Fiber optic,Credit card,6484.1,No,36-45,49-72 Months,0,1,Low
CUST-04192,63,Male,6,26.23,Month-to-month,1,Fiber optic,Bank transfer,157.38,No,56-65,0-6 Months,0,4,Medium
CUST-04193,40,Male,23,112.29,Month-to-month,1,Fiber optic,Electronic check,2582.67,No,36-45,13-24 Months,0,3,Medium
CUST-04194,47,Female,10,95.69,One year,2,DSL,Credit card,956.9,No,46-55,7-12 Months,0,2,Low
CUST-04195,62,Female,51,45.75,Month-to-month,1,Fiber optic,Credit card,2333.25,Yes,56-65,49-72 Months,1,2,Low
CUST-04196,64,Female,19,26.38,One year,3,No,Credit card,501.22,Yes,56-65,13-24 Months,1,0,Low
CUST-04197,40,Female,51,34.11,One year,4,DSL,Electronic check,1739.61,No,36-45,49-72 Months,0,0,Low
CUST-04198,66,Male,68,88.21,Month-to-month,7,Fiber optic,Electronic check,5998.28,Yes,66+,49-72 Months,1,4,Medium
CUST-04199,64,Female,42,118.59,One year,1,DSL,Electronic check,4980.78,No,56-65,25-48 Months,0,1,Low
CUST-04200,37,Male,57,63.51,Month-to-month,3,Fiber optic,Credit card,3620.07,Yes,36-45,49-72 Months,1,2,Low
CUST-04201,35,Female,68,69.29,Month-to-month,0,Fiber optic,Bank transfer,4711.72,No,26-35,49-72 Months,0,2,Low
CUST-04202,35,Female,38,141.44,Month-to-month,4,Fiber optic,Mailed check,5374.72,No,26-35,25-48 Months,0,3,Medium
CUST-04203,19,Female,62,47.69,Month-to-month,6,DSL,Bank transfer,2956.78,No,18-25,49-72 Months,0,4,Medium
CUST-04204,21,Female,7,33.49,Two year,1,Fiber optic,Electronic check,234.43,No,18-25,7-12 Months,0,2,Low
CUST-04205,47,Male,71,64.64,One year,1,Fiber optic,Electronic check,4589.44,No,46-55,49-72 Months,0,0,Low
CUST-04206,50,Female,50,116.97,One year,2,No,Electronic check,5848.5,No,46-55,49-72 Months,0,1,Low
CUST-04207,53,Female,52,101.39,One year,1,DSL,Bank transfer,5272.28,No,46-55,49-72 Months,0,1,Low
CUST-04208,35,Male,26,74.05,Month-to-month,2,Fiber optic,Bank transfer,1925.3,No,26-35,25-48 Months,0,2,Low
CUST-04209,54,Male,26,145.42,One year,4,Fiber optic,Electronic check,3780.92,Yes,46-55,25-48 Months,1,1,Low
CUST-04210,36,Female,19,115.55,One year,0,DSL,Mailed check,2195.45,Yes,36-45,13-24 Months,1,1,Low
CUST-04211,64,Male,9,28.04,Month-to-month,2,Fiber optic,Mailed check,252.36,Yes,56-65,7-12 Months,1,4,Medium
CUST-04212,45,Male,61,116.8,Two year,3,Fiber optic,Credit card,7124.8,No,36-45,49-72 Months,0,1,Low
CUST-04213,57,Male,20,23.13,One year,2,Fiber optic,Bank transfer,462.6,No,56-65,13-24 Months,0,0,Low
CUST-04214,37,Female,50,104.54,Month-to-month,3,DSL,Mailed check,5227.0,No,36-45,49-72 Months,0,3,Medium
CUST-04215,66,Male,22,47.36,Month-to-month,7,No,Electronic check,1041.92,No,66+,13-24 Months,0,4,Medium
CUST-04216,50,Female,13,110.54,Month-to-month,4,DSL,Bank transfer,1437.02,Yes,46-55,13-24 Months,1,3,Medium
CUST-04217,29,Female,12,60.27,Month-to-month,2,DSL,Credit card,723.24,No,26-35,7-12 Months,0,4,Medium
CUST-04218,75,Female,10,133.49,One year,5,Fiber optic,Credit card,1334.9,Yes,66+,7-12 Months,1,5,High
CUST-04219,68,Female,65,63.8,Two year,2,DSL,Bank transfer,4147.0,No,66+,49-72 Months,0,0,Low
CUST-04220,32,Male,30,100.56,One year,2,DSL,Electronic check,3016.8,No,26-35,25-48 Months,0,1,Low
CUST-04221,58,Female,8,57.17,Two year,1,Fiber optic,Mailed check,457.36,Yes,56-65,7-12 Months,1,2,Low
CUST-04222,56,Male,21,139.24,Two year,2,Fiber optic,Bank transfer,2924.04,Yes,56-65,13-24 Months,1,1,Low
CUST-04223,19,Female,22,121.53,Two year,2,Fiber optic,Electronic check,2673.66,Yes,18-25,13-24 Months,1,1,Low
CUST-04224,46,Male,18,51.63,Month-to-month,3,Fiber optic,Bank transfer,929.34,No,46-55,13-24 Months,0,2,Low
CUST-04225,58,Female,66,143.34,Month-to-month,2,No,Credit card,9460.44,Yes,56-65,49-72 Months,1,3,Medium
CUST-04226,27,Male,48,66.43,Month-to-month,3,No,Bank transfer,3188.64,No,26-35,25-48 Months,0,2,Low
CUST-04227,19,Female,44,104.74,Month-to-month,2,DSL,Electronic check,4608.56,No,18-25,25-48 Months,0,3,Medium
CUST-04228,68,Female,9,116.57,Two year,4,Fiber optic,Electronic check,1049.13,Yes,66+,7-12 Months,1,3,Medium
CUST-04229,28,Male,67,22.98,Month-to-month,2,DSL,Credit card,1539.66,No,26-35,49-72 Months,0,2,Low
CUST-04230,30,Female,54,144.67,One year,6,No,Electronic check,7812.18,Yes,26-35,49-72 Months,1,3,Medium
CUST-04231,27,Female,26,64.78,One year,1,No,Electronic check,1684.28,No,26-35,25-48 Months,0,0,Low
CUST-04232,31,Female,26,44.67,Month-to-month,1,Fiber optic,Credit card,1161.42,Yes,26-35,25-48 Months,1,2,Low
CUST-04233,35,Male,34,130.59,Month-to-month,3,Fiber optic,Electronic check,4440.06,No,26-35,25-48 Months,0,3,Medium
CUST-04234,68,Female,8,111.38,Month-to-month,4,No,Electronic check,891.04,No,66+,7-12 Months,0,5,High
CUST-04235,71,Female,10,31.28,Month-to-month,3,Fiber optic,Bank transfer,312.8,No,66+,7-12 Months,0,4,Medium
CUST-04236,26,Male,48,35.22,One year,5,Fiber optic,Bank transfer,1690.56,No,26-35,25-48 Months,0,2,Low
CUST-04237,74,Male,55,112.97,Month-to-month,5,Fiber optic,Bank transfer,6213.35,Yes,66+,49-72 Months,1,5,High
CUST-04238,56,Male,54,29.72,Month-to-month,3,No,Bank transfer,1604.88,No,56-65,49-72 Months,0,2,Low
CUST-04239,45,Male,40,139.23,Month-to-month,5,Fiber optic,Mailed check,5569.2,Yes,36-45,25-48 Months,1,5,High
CUST-04240,20,Male,15,116.4,Month-to-month,0,No,Bank transfer,1746.0,Yes,18-25,13-24 Months,1,3,Medium
CUST-04241,37,Female,18,63.61,Month-to-month,3,Fiber optic,Bank transfer,1144.98,No,36-45,13-24 Months,0,2,Low
CUST-04242,23,Female,23,67.18,Two year,3,DSL,Bank transfer,1545.14,No,18-25,13-24 Months,0,0,Low
CUST-04243,44,Female,62,85.84,Month-to-month,0,Fiber optic,Credit card,5322.08,No,36-45,49-72 Months,0,2,Low
CUST-04244,70,Male,46,66.93,Two year,5,DSL,Bank transfer,3078.78,No,66+,25-48 Months,0,2,Low
CUST-04245,19,Female,39,121.85,One year,3,Fiber optic,Mailed check,4752.15,Yes,18-25,25-48 Months,1,1,Low
CUST-04246,46,Male,15,146.72,One year,2,Fiber optic,Mailed check,2200.8,Yes,46-55,13-24 Months,1,1,Low
CUST-04247,55,Male,53,95.99,Month-to-month,1,No,Mailed check,5087.47,No,46-55,49-72 Months,0,2,Low
CUST-04248,20,Female,64,77.98,Month-to-month,4,No,Electronic check,4990.72,Yes,18-25,49-72 Months,1,2,Low
CUST-04249,33,Male,63,48.96,Month-to-month,2,Fiber optic,Credit card,3084.48,No,26-35,49-72 Months,0,2,Low
CUST-04250,47,Male,16,104.95,Month-to-month,2,Fiber optic,Bank transfer,1679.2,No,46-55,13-24 Months,0,3,Medium
CUST-04251,57,Female,70,109.12,Two year,5,No,Bank transfer,7638.4,No,56-65,49-72 Months,0,3,Medium
CUST-04252,19,Male,66,109.07,Month-to-month,3,No,Electronic check,7198.62,No,18-25,49-72 Months,0,3,Medium
CUST-04253,34,Male,13,23.51,Two year,5,No,Credit card,305.63,Yes,26-35,13-24 Months,1,2,Low
CUST-04254,58,Female,47,136.89,One year,6,Fiber optic,Electronic check,6433.83,No,56-65,25-48 Months,0,3,Medium
CUST-04255,29,Male,9,63.95,Month-to-month,5,Fiber optic,Mailed check,575.55,Yes,26-35,7-12 Months,1,6,High
CUST-04256,52,Male,63,116.74,One year,6,No,Electronic check,7354.62,No,46-55,49-72 Months,0,3,Medium
CUST-04257,60,Female,34,118.77,Month-to-month,3,DSL,Credit card,4038.18,Yes,56-65,25-48 Months,1,3,Medium
CUST-04258,18,Female,29,104.57,Month-to-month,1,DSL,Electronic check,3032.53,No,18-25,25-48 Months,0,3,Medium
CUST-04259,72,Female,37,71.33,Month-to-month,2,No,Credit card,2639.21,No,66+,25-48 Months,0,2,Low
CUST-04260,62,Female,43,99.09,Two year,2,Fiber optic,Electronic check,4260.87,No,56-65,25-48 Months,0,0,Low
CUST-04261,32,Male,64,25.23,Month-to-month,3,DSL,Credit card,1614.72,No,26-35,49-72 Months,0,2,Low
CUST-04262,43,Male,24,119.05,One year,3,DSL,Bank transfer,2857.2,Yes,36-45,13-24 Months,1,1,Low
CUST-04263,54,Female,71,32.95,Month-to-month,3,Fiber optic,Mailed check,2339.45,No,46-55,49-72 Months,0,2,Low
CUST-04264,38,Male,34,71.58,Month-to-month,3,DSL,Credit card,2433.72,No,36-45,25-48 Months,0,2,Low
CUST-04265,66,Male,48,33.47,Month-to-month,2,DSL,Electronic check,1606.56,Yes,66+,25-48 Months,1,2,Low
CUST-04266,48,Female,12,128.82,Month-to-month,0,DSL,Electronic check,1545.84,Yes,46-55,7-12 Months,1,5,High
CUST-04267,42,Female,23,91.54,Month-to-month,1,No,Mailed check,2105.42,Yes,36-45,13-24 Months,1,2,Low
CUST-04268,40,Male,13,109.82,Month-to-month,4,DSL,Bank transfer,1427.66,No,36-45,13-24 Months,0,3,Medium
CUST-04269,41,Female,45,108.74,One year,2,Fiber optic,Bank transfer,4893.3,No,36-45,25-48 Months,0,1,Low
CUST-04270,74,Female,65,129.41,Month-to-month,4,Fiber optic,Bank transfer,8411.65,No,66+,49-72 Months,0,3,Medium
CUST-04271,55,Female,47,37.23,Two year,3,Fiber optic,Credit card,1749.81,No,46-55,25-48 Months,0,0,Low
CUST-04272,45,Male,58,105.76,Month-to-month,2,DSL,Mailed check,6134.08,Yes,36-45,49-72 Months,1,3,Medium
CUST-04273,38,Female,5,94.77,Month-to-month,2,Fiber optic,Credit card,473.85,No,36-45,0-6 Months,0,4,Medium
CUST-04274,71,Male,5,24.02,Month-to-month,1,DSL,Credit card,120.1,No,66+,0-6 Months,0,4,Medium
CUST-04275,60,Male,60,46.18,Month-to-month,3,No,Credit card,2770.8,Yes,56-65,49-72 Months,1,2,Low
CUST-04276,35,Male,21,54.78,Two year,2,Fiber optic,Credit card,1150.38,No,26-35,13-24 Months,0,0,Low
CUST-04277,53,Female,24,29.43,Two year,5,DSL,Electronic check,706.32,No,46-55,13-24 Months,0,2,Low
CUST-04278,52,Female,18,66.11,One year,2,No,Electronic check,1189.98,No,46-55,13-24 Months,0,0,Low
CUST-04279,62,Female,21,23.54,Two year,2,DSL,Electronic check,494.34,No,56-65,13-24 Months,0,0,Low
CUST-04280,72,Female,54,91.91,Two year,2,Fiber optic,Credit card,4963.14,No,66+,49-72 Months,0,0,Low
CUST-04281,26,Female,10,47.5,One year,1,Fiber optic,Bank transfer,475.0,No,26-35,7-12 Months,0,2,Low
CUST-04282,70,Male,24,57.31,Two year,3,Fiber optic,Electronic check,1375.44,Yes,66+,13-24 Months,1,0,Low
CUST-04283,55,Male,60,138.36,Month-to-month,2,Fiber optic,Mailed check,8301.6,Yes,46-55,49-72 Months,1,3,Medium
CUST-04284,75,Male,57,85.37,One year,0,DSL,Electronic check,4866.09,No,66+,49-72 Months,0,0,Low
CUST-04285,47,Female,23,54.97,One year,1,Fiber optic,Credit card,1264.31,No,46-55,13-24 Months,0,0,Low
CUST-04286,61,Male,22,97.8,Month-to-month,4,Fiber optic,Credit card,2151.6,No,56-65,13-24 Months,0,2,Low
CUST-04287,51,Male,68,46.22,Two year,1,DSL,Credit card,3142.96,No,46-55,49-72 Months,0,0,Low
CUST-04288,49,Female,34,29.67,Month-to-month,2,Fiber optic,Electronic check,1008.78,No,46-55,25-48 Months,0,2,Low
CUST-04289,20,Female,70,22.72,Two year,1,No,Bank transfer,1590.4,No,18-25,49-72 Months,0,0,Low
CUST-04290,20,Male,28,143.7,Month-to-month,0,Fiber optic,Credit card,4023.6,No,18-25,25-48 Months,0,3,Medium
CUST-04291,45,Male,39,114.2,Month-to-month,2,Fiber optic,Mailed check,4453.8,Yes,36-45,25-48 Months,1,3,Medium
CUST-04292,61,Female,42,123.99,Month-to-month,4,Fiber optic,Credit card,5207.58,No,56-65,25-48 Months,0,3,Medium
CUST-04293,32,Female,23,147.52,Two year,4,Fiber optic,Bank transfer,3392.96,Yes,26-35,13-24 Months,1,1,Low
CUST-04294,58,Female,70,141.11,Month-to-month,4,DSL,Bank transfer,9877.7,No,56-65,49-72 Months,0,3,Medium
CUST-04295,40,Female,2,115.8,One year,0,Fiber optic,Bank transfer,231.6,No,36-45,0-6 Months,0,3,Medium
CUST-04296,57,Male,24,110.22,One year,4,Fiber optic,Credit card,2645.28,No,56-65,13-24 Months,0,1,Low
CUST-04297,28,Male,17,63.79,Month-to-month,4,DSL,Mailed check,1084.43,Yes,26-35,13-24 Months,1,2,Low
CUST-04298,65,Female,65,33.52,Two year,1,Fiber optic,Mailed check,2178.8,No,56-65,49-72 Months,0,0,Low
CUST-04299,49,Male,70,94.58,Month-to-month,3,Fiber optic,Credit card,6620.6,No,46-55,49-72 Months,0,2,Low
CUST-04300,75,Male,69,94.91,One year,4,Fiber optic,Electronic check,6548.79,Yes,66+,49-72 Months,1,0,Low
CUST-04301,74,Female,60,143.79,Month-to-month,2,Fiber optic,Electronic check,8627.4,No,66+,49-72 Months,0,3,Medium
CUST-04302,71,Male,50,77.53,Month-to-month,1,DSL,Mailed check,3876.5,No,66+,49-72 Months,0,2,Low
CUST-04303,53,Male,12,109.8,Month-to-month,1,DSL,Electronic check,1317.6,No,46-55,7-12 Months,0,5,High
CUST-04304,50,Male,47,94.75,One year,4,Fiber optic,Electronic check,4453.25,No,46-55,25-48 Months,0,0,Low
CUST-04305,41,Female,67,42.98,Two year,1,Fiber optic,Mailed check,2879.66,No,36-45,49-72 Months,0,0,Low
CUST-04306,56,Female,65,96.97,Month-to-month,3,DSL,Electronic check,6303.05,No,56-65,49-72 Months,0,2,Low
CUST-04307,51,Male,27,90.22,Month-to-month,3,Fiber optic,Electronic check,2435.94,No,46-55,25-48 Months,0,2,Low
CUST-04308,73,Female,48,84.21,Two year,4,Fiber optic,Credit card,4042.08,No,66+,25-48 Months,0,0,Low
CUST-04309,45,Female,62,86.74,Month-to-month,2,DSL,Electronic check,5377.88,Yes,36-45,49-72 Months,1,2,Low
CUST-04310,54,Female,44,41.32,Month-to-month,1,Fiber optic,Mailed check,1818.08,No,46-55,25-48 Months,0,2,Low
CUST-04311,24,Male,19,80.25,Month-to-month,3,Fiber optic,Credit card,1524.75,No,18-25,13-24 Months,0,2,Low
CUST-04312,21,Male,59,98.73,Month-to-month,4,Fiber optic,Mailed check,5825.07,No,18-25,49-72 Months,0,2,Low
CUST-04313,54,Female,8,83.63,One year,0,Fiber optic,Credit card,669.04,No,46-55,7-12 Months,0,2,Low
CUST-04314,73,Male,55,83.53,Two year,5,Fiber optic,Mailed check,4594.15,Yes,66+,49-72 Months,1,2,Low
CUST-04315,18,Male,47,30.08,Month-to-month,1,No,Bank transfer,1413.76,Yes,18-25,25-48 Months,1,2,Low
CUST-04316,18,Male,2,44.8,One year,2,DSL,Credit card,89.6,No,18-25,0-6 Months,0,2,Low
CUST-04317,64,Male,39,61.73,One year,2,Fiber optic,Credit card,2407.47,No,56-65,25-48 Months,0,0,Low
CUST-04318,37,Male,45,74.52,Month-to-month,5,Fiber optic,Credit card,3353.4,Yes,36-45,25-48 Months,1,4,Medium
CUST-04319,36,Female,32,97.21,Month-to-month,2,DSL,Mailed check,3110.72,No,36-45,25-48 Months,0,2,Low
CUST-04320,46,Male,65,132.23,One year,4,Fiber optic,Bank transfer,8594.95,No,46-55,49-72 Months,0,1,Low
CUST-04321,27,Male,38,40.69,Month-to-month,2,DSL,Credit card,1546.22,No,26-35,25-48 Months,0,2,Low
CUST-04322,35,Male,11,21.96,Month-to-month,4,Fiber optic,Bank transfer,241.56,Yes,26-35,7-12 Months,1,4,Medium
CUST-04323,45,Female,10,78.4,Two year,1,Fiber optic,Electronic check,784.0,No,36-45,7-12 Months,0,2,Low
CUST-04324,52,Female,59,76.17,One year,1,Fiber optic,Credit card,4494.03,No,46-55,49-72 Months,0,0,Low
CUST-04325,60,Female,55,91.75,Two year,6,No,Electronic check,5046.25,No,56-65,49-72 Months,0,2,Low
CUST-04326,64,Male,20,128.32,Month-to-month,2,DSL,Credit card,2566.4,Yes,56-65,13-24 Months,1,3,Medium
CUST-04327,48,Female,17,124.31,Two year,2,No,Bank transfer,2113.27,No,46-55,13-24 Months,0,1,Low
CUST-04328,44,Female,68,33.01,One year,2,No,Electronic check,2244.68,No,36-45,49-72 Months,0,0,Low
CUST-04329,28,Female,5,141.42,Two year,4,DSL,Mailed check,707.1,Yes,26-35,0-6 Months,1,3,Medium
CUST-04330,66,Female,60,34.35,Two year,0,No,Credit card,2061.0,No,66+,49-72 Months,0,0,Low
CUST-04331,66,Male,23,102.49,Two year,1,Fiber optic,Credit card,2357.27,Yes,66+,13-24 Months,1,1,Low
CUST-04332,55,Female,46,107.41,Two year,2,No,Bank transfer,4940.86,No,46-55,25-48 Months,0,1,Low
CUST-04333,22,Female,52,108.38,Month-to-month,3,No,Mailed check,5635.76,Yes,18-25,49-72 Months,1,3,Medium
CUST-04334,25,Male,10,54.5,One year,2,No,Credit card,545.0,No,18-25,7-12 Months,0,2,Low
CUST-04335,51,Male,46,62.94,Month-to-month,1,Fiber optic,Electronic check,2895.24,Yes,46-55,25-48 Months,1,2,Low
CUST-04336,65,Female,28,91.33,One year,4,Fiber optic,Mailed check,2557.24,No,56-65,25-48 Months,0,0,Low
CUST-04337,69,Male,43,45.95,Two year,0,Fiber optic,Mailed check,1975.85,No,66+,25-48 Months,0,0,Low
